emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,emg_8,acc_1,acc_2,acc_3,ori_1,ori_2,ori_3,ori_4
-3.0,13.0,-6.0,-26.0,0.0,1.0,19.0,17.0,0.96826171875,-0.173828125,0.2001953125,-0.394775390625,-0.49188232421875,-0.37481689453125,0.67950439453125
5.0,-33.0,-1.0,-36.0,-15.0,-14.0,-32.0,-14.0,0.96435546875,-0.1630859375,0.20361328125,-0.394775390625,-0.49188232421875,-0.37481689453125,0.67950439453125
-14.0,-1.0,-2.0,20.0,4.0,-3.0,14.0,-1.0,0.97021484375,-0.169921875,0.212890625,-0.394775390625,-0.4918212890625,-0.37481689453125,0.6795654296875
14.0,10.0,24.0,-9.0,-7.0,-6.0,2.0,-23.0,0.97021484375,-0.169921875,0.212890625,-0.394775390625,-0.4918212890625,-0.37481689453125,0.6795654296875
14.0,-6.0,5.0,1.0,0.0,-5.0,-11.0,-27.0,0.9619140625,-0.16943359375,0.19873046875,-0.394775390625,-0.49188232421875,-0.37481689453125,0.67950439453125
-3.0,19.0,-14.0,1.0,1.0,-4.0,7.0,12.0,0.966796875,-0.17041015625,0.1953125,-0.394775390625,-0.49188232421875,-0.37481689453125,0.67950439453125
-16.0,-10.0,3.0,13.0,1.0,-3.0,-13.0,-30.0,0.9697265625,-0.16748046875,0.20166015625,-0.39501953125,-0.49176025390625,-0.3748779296875,0.679443359375
-7.0,4.0,-11.0,7.0,1.0,5.0,18.0,18.0,0.9697265625,-0.16748046875,0.20166015625,-0.39501953125,-0.49176025390625,-0.3748779296875,0.679443359375
-6.0,-2.0,11.0,4.0,-6.0,-6.0,-15.0,-8.0,0.966796875,-0.17138671875,0.1982421875,-0.39556884765625,-0.49151611328125,-0.37506103515625,0.67919921875
-7.0,-7.0,-2.0,7.0,-1.0,-3.0,6.0,34.0,0.96533203125,-0.1787109375,0.201171875,-0.3963623046875,-0.4908447265625,-0.3751220703125,0.67913818359375
3.0,0.0,15.0,-7.0,1.0,-2.0,-11.0,-35.0,0.95947265625,-0.17626953125,0.21923828125,-0.397216796875,-0.48992919921875,-0.37518310546875,0.6793212890625
19.0,-48.0,13.0,5.0,-12.0,-14.0,10.0,0.0,0.95947265625,-0.17626953125,0.21923828125,-0.397216796875,-0.48992919921875,-0.37518310546875,0.6793212890625
-5.0,9.0,-18.0,-8.0,-4.0,0.0,-7.0,-17.0,0.9599609375,-0.154296875,0.20068359375,-0.39788818359375,-0.48956298828125,-0.37530517578125,0.6790771484375
-11.0,5.0,4.0,-3.0,3.0,-1.0,-9.0,-42.0,0.96240234375,-0.1787109375,0.21240234375,-0.39862060546875,-0.4892578125,-0.37548828125,0.67877197265625
2.0,-3.0,-1.0,0.0,0.0,-2.0,-4.0,-22.0,0.96875,-0.17529296875,0.197265625,-0.39886474609375,-0.4892578125,-0.3753662109375,0.6787109375
42.0,9.0,-5.0,3.0,1.0,3.0,-21.0,3.0,0.96875,-0.17529296875,0.197265625,-0.39886474609375,-0.4892578125,-0.3753662109375,0.6787109375
-6.0,14.0,-2.0,2.0,0.0,1.0,47.0,81.0,0.970703125,-0.1669921875,0.205078125,-0.3990478515625,-0.4892578125,-0.3751220703125,0.6787109375
-70.0,-4.0,-42.0,-5.0,1.0,0.0,-26.0,-17.0,0.970703125,-0.17578125,0.21044921875,-0.39971923828125,-0.48883056640625,-0.375,0.6787109375
94.0,6.0,28.0,4.0,-3.0,1.0,10.0,11.0,0.96875,-0.193359375,0.2119140625,-0.40045166015625,-0.48809814453125,-0.37445068359375,0.67913818359375
2.0,-6.0,-7.0,-6.0,-3.0,-2.0,12.0,-1.0,0.96875,-0.193359375,0.2119140625,-0.40045166015625,-0.48809814453125,-0.37445068359375,0.67913818359375
3.0,4.0,35.0,2.0,4.0,6.0,-11.0,-12.0,0.96484375,-0.19287109375,0.21875,-0.40087890625,-0.48724365234375,-0.37347412109375,0.67999267578125
7.0,-7.0,25.0,6.0,-2.0,1.0,14.0,9.0,0.96533203125,-0.15771484375,0.1806640625,-0.4014892578125,-0.48675537109375,-0.37249755859375,0.6805419921875
-17.0,-17.0,-11.0,-18.0,-6.0,-2.0,17.0,22.0,0.9619140625,-0.19970703125,0.2197265625,-0.4012451171875,-0.48590087890625,-0.369873046875,0.6827392578125
21.0,-5.0,-21.0,-15.0,-3.0,-11.0,-14.0,-18.0,0.9619140625,-0.19970703125,0.2197265625,-0.4012451171875,-0.48590087890625,-0.369873046875,0.6827392578125
-6.0,-7.0,7.0,17.0,-2.0,-3.0,-4.0,-7.0,0.97314453125,-0.2001953125,0.21484375,-0.40167236328125,-0.4853515625,-0.36834716796875,0.6837158203125
-16.0,5.0,5.0,-19.0,-3.0,1.0,2.0,-11.0,0.97314453125,-0.2001953125,0.21484375,-0.40167236328125,-0.4853515625,-0.36834716796875,0.6837158203125
5.0,-2.0,-13.0,-9.0,0.0,-5.0,-9.0,-10.0,0.9619140625,-0.2060546875,0.22900390625,-0.4022216796875,-0.4842529296875,-0.3673095703125,0.6846923828125
-8.0,0.0,4.0,0.0,0.0,0.0,3.0,-5.0,0.9619140625,-0.2060546875,0.22900390625,-0.4022216796875,-0.4842529296875,-0.3673095703125,0.6846923828125
-5.0,-1.0,-1.0,-5.0,1.0,-3.0,-3.0,-4.0,0.95361328125,-0.205078125,0.216796875,-0.40301513671875,-0.48333740234375,-0.36663818359375,0.68524169921875
